Essay_ID,L1,CEFR,Model,Prompt,Overall_Score,Human_Score,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Error_Density,Lexical_Sophistication
3631,Arabic,B1,GPT-4o,FairnessAware,3.896249013238006,4.129612962239675,4.087886448696506,3.9922182710539755,3.817925765065825,4.035568188431492,3.7005735470680503,4.0895695460480885,0.5984684167715051,0.6573463954941997
3631,Arabic,B1,Claude 4,Baseline,4.058141460168059,3.926455090115041,4.1419638639438086,4.053900048714702,4.315436879803679,4.142295098754143,3.8988735444192852,4.018349684036155,0.5896801333337773,0.9342108179521773
3631,Arabic,B1,Claude 4,FairnessAware,3.844954303671553,3.8899654545601643,3.8343395647538676,3.9424610685221886,4.096365778592388,3.7813728897659504,3.6946132620715266,4.058550890015664,0.6941351749499931,0.5886583690843924
3631,Arabic,B1,Gemini 2.5,Baseline,3.720596263939865,3.797563383211807,3.8331569612001752,3.7882828522981487,3.623286133596432,3.6452512390623726,3.609898316376582,3.7545255323535307,0.5570575907396592,0.6931325017014922
3631,Arabic,B1,Gemini 2.5,FairnessAware,3.6967012800109327,3.5686161245510175,3.650193993421346,3.6980493694219847,3.73549611852545,3.699215119133914,3.4861930350365795,3.6552818292462574,0.7505517252515148,0.6990126539489963
3632,Persian,B2,GPT-4o,Baseline,4.290902103267781,3.9514983014891985,4.37691709485436,4.219525895820233,4.069174492958492,4.222081189901875,4.341960371666735,4.296063929688244,0.3452035418762723,0.8077138601513655
3632,Persian,B2,GPT-4o,FairnessAware,4.055005922696226,4.113691117711024,4.011560389851878,3.9664894307858827,3.968448073955787,3.913627581530376,4.11667161527904,3.8799981884727037,0.6531608765040497,0.8959170030221779
3632,Persian,B2,Claude 4,Baseline,4.397705105782195,3.7175799729812122,4.451690180122941,4.5415158557812685,4.136793873175101,4.613752428215955,4.405226564429013,4.29267450712547,0.22547618528233074,0.9503457471672212
3632,Persian,B2,Claude 4,FairnessAware,4.298738042961815,3.8270054490468315,4.313579698595345,4.27395753250043,4.126380924072582,4.205536958309729,4.306770847416585,4.123215701983938,0.45586712018379366,0.7494562683927003
3632,Persian,B2,Gemini 2.5,Baseline,3.933893237770572,4.261001728355423,3.964026949772303,3.8771237860466488,3.977514550579563,3.975701605034826,3.7598280344373505,3.7697055134741992,0.43209459594040867,0.8800312455969596
3632,Persian,B2,Gemini 2.5,FairnessAware,3.809627817523624,3.6857951322384137,3.8581536159474763,3.7331832310779647,3.5537723837833033,3.661837292463408,3.6894818953055832,3.8296658980694387,0.3990715107091733,0.6613504162197417
3633,Chinese,B2,GPT-4o,Baseline,4.14296604502429,3.5305364686426484,4.082548440983166,4.276485009729814,4.156002956811032,4.005903956652469,4.155899738415564,4.006116708340347,0.5656625940726819,0.9843823574151729
3633,Chinese,B2,GPT-4o,FairnessAware,4.187736907773344,3.8570932695322133,4.153387096451236,4.218281256168987,4.251786701263016,4.254747790382259,4.300673782174368,4.272581055947805,0.6479254689230523,0.7054371298227053
3633,Chinese,B2,Claude 4,Baseline,3.491676555563529,2.767323409998472,3.5609749319211876,3.470588206552251,3.410065258270742,3.605656609553515,3.5180525905475895,3.5600283697814747,0.636142631176163,0.6099190724573169
3633,Chinese,B2,Claude 4,FairnessAware,4.191602760844999,3.988378561439775,4.052674780823597,4.057297591052711,4.235481566461015,4.202004348300518,4.282653572244867,4.266344646205061,0.6087252454025878,0.9398596715463865
3633,Chinese,B2,Gemini 2.5,Baseline,3.4836726251675474,3.0727468874128387,3.4584449582103423,3.293458656438114,3.435933974905125,3.3944686588750392,3.3142528522877996,3.612997993004265,0.8271010390289291,0.8976509214097619
3633,Chinese,B2,Gemini 2.5,FairnessAware,3.7553848489667176,3.7966689708722674,3.5829402282655347,3.7050808210765394,3.909365788050998,3.5462752748486683,3.8436071485091414,3.7227104118399286,0.6412779542606644,0.7693321924744252
3634,Spanish,B2,GPT-4o,Baseline,4.366289298176149,4.124186076944822,4.4704543263341785,4.323344797828839,4.558451594946106,4.333487442959008,4.388547377955079,4.343647812285161,0.40128964063125117,0.7634351114274284
3634,Spanish,B2,GPT-4o,FairnessAware,4.735574163712001,4.411921922457051,4.598350841706523,4.703223540688897,4.939948975137931,4.79014475762212,4.7184737901320775,4.602857983886327,0.45042823543984983,0.8588420184090072
3634,Spanish,B2,Claude 4,Baseline,4.099556107351548,3.751997253276501,3.891831065958746,4.380253730603858,4.0901532656401365,4.052064400989051,4.139138651944634,4.253547535243904,0.43573552782777303,0.8567319302749938
3634,Spanish,B2,Claude 4,FairnessAware,4.433294501169059,4.177738646836829,4.28920101768358,4.416863427600361,4.406629618830389,4.42289613207412,4.381516309491529,4.425668352067012,0.5456195444992995,0.6435477646583551
3634,Spanish,B2,Gemini 2.5,Baseline,3.862702106384569,3.514361335698956,3.9125151809360217,3.6975893610376405,3.8265123812483255,3.93066988724768,3.9240886891066467,3.6874288139479043,0.4324909001211264,0.9017312714948242
3634,Spanish,B2,Gemini 2.5,FairnessAware,4.058770393992302,3.968914448659501,3.9120582248370352,4.11784322324353,4.192911930084822,4.193612260119434,4.274347432063891,4.106104464087125,0.5816905278379865,0.6991259526503736
3635,Arabic,C1,GPT-4o,Baseline,4.360359289867939,3.4200623976560536,4.3596642421200285,4.25060601340919,4.157757701233919,4.4040110891216635,4.405785873987401,4.3860150552348705,0.539015903639031,0.8352623436440709
3635,Arabic,C1,GPT-4o,FairnessAware,4.121250294567194,4.155563022845398,4.23442773493011,4.077612202600772,4.083509199108817,4.321239436475,4.012483391081021,4.104258673276582,0.44477488936547027,0.7757992819277133
3635,Arabic,C1,Claude 4,Baseline,4.232338128271131,4.168692962533107,4.191105769721563,4.300428307971496,4.210256010124272,4.4497791110358005,4.1961956059543795,3.985167521458821,0.5590095628581587,0.9468652290435187
3635,Arabic,C1,Claude 4,FairnessAware,3.883769884721119,3.8240270044805027,3.923163211555549,3.966688674425262,3.974644762045529,3.80321937654599,3.937873127827141,3.8907923222511944,0.500587543490056,0.9141059337152064
3635,Arabic,C1,Gemini 2.5,Baseline,3.950460528692677,3.827019201920428,3.9803974233702313,4.144722949954523,3.978425170836602,4.090519683507013,4.043182591915167,3.682754629578292,0.3984170942894002,1.0
3635,Arabic,C1,Gemini 2.5,FairnessAware,4.018191652984228,3.7414410318940794,4.0029841176922805,3.9765473972557506,3.9033603982228082,3.977431221547716,3.9449525195005295,4.058678218239482,0.5828838164161103,0.7874066697063273
3636,Spanish,B1,GPT-4o,Baseline,4.209062470423837,3.752275097441985,4.029600075098779,4.278458607890503,4.306000519314795,4.1427205799934566,4.0644141603037065,4.290672191616115,0.6562902393022771,0.7881571867057362
3636,Spanish,B1,GPT-4o,FairnessAware,4.509871645471985,4.139671389699243,4.307488318888061,4.548504810639565,4.38391247618775,4.605826665918795,4.381388856955306,4.411061695555762,0.49208015924179743,0.8014213209350648
3636,Spanish,B1,Claude 4,Baseline,3.9079049821318925,3.470988440408632,3.959887305663516,4.041776571948772,3.9919220774106443,3.813140434170089,3.8346763414257397,3.6172963512768495,0.3281472264267412,0.6322618181533108
3636,Spanish,B1,Claude 4,FairnessAware,3.9652605025151733,3.3258439717089456,3.8147277925860887,3.7907486016131675,4.042267636878419,4.102619490313261,3.975141086056671,4.118692650636644,0.38524445464243484,0.7398189483212052
3636,Spanish,B1,Gemini 2.5,Baseline,3.983354576957341,3.491519194803777,3.763909943296557,3.9274003531459756,3.797862617519173,4.2190568726271005,3.9388116786359046,4.175063863399259,0.363342790726759,0.756994660450303
3636,Spanish,B1,Gemini 2.5,FairnessAware,4.04142524827891,3.699133231724837,4.142569230298583,4.006796099053221,4.010429367176446,4.066442861982963,3.996069945375142,4.133899296535125,0.6654801908489223,0.6563865649062776
3637,Arabic,B2,GPT-4o,Baseline,4.301846033187269,3.9790238582841457,4.138760314912062,4.1054164027923425,4.298211642326102,4.250704832474882,4.262318121798905,4.184656164142347,0.5018279259588408,0.8869369986505005
3637,Arabic,B2,GPT-4o,FairnessAware,4.260957063497785,3.6093268016071853,4.124866674086862,4.159081188219935,4.31570996529078,4.117024613041291,4.403366832514298,4.129014199946488,0.6089739521227354,0.7673367459713434
3637,Arabic,B2,Claude 4,Baseline,4.076404893633163,3.2638215298066955,4.040765521051095,4.118088800999658,3.8332461036750503,3.997376645658427,4.198973257852664,4.334603808115569,0.7462145420176278,0.9350430094802086
3637,Arabic,B2,Claude 4,FairnessAware,4.421849574198432,3.8983278139969646,4.182425815674387,4.551061723112669,4.340019726773172,4.484512890865358,4.483730629363701,4.342500349860564,0.5175443104164539,0.6606221684645007
3637,Arabic,B2,Gemini 2.5,Baseline,4.019539041583375,3.832711216197136,4.092753663803771,3.9555868343055645,4.09007671787895,3.9919677661038695,4.0091465733192795,3.941359182426842,0.7428591283387604,0.7038658221616557
3637,Arabic,B2,Gemini 2.5,FairnessAware,3.8799098748658247,3.810703445011381,3.834516554734732,3.9760996631304057,3.928471814651526,3.8626071034301437,3.8770857180440563,3.6933472767945537,0.5768298821982201,0.8061525488391171
3638,Arabic,B1,GPT-4o,Baseline,4.205193968125823,3.6847930061418697,4.13745137157807,4.041038163671718,4.2533077536599215,4.2157106908956035,4.254403604590577,4.184414796963391,0.7345391823501543,0.5161050163746163
3638,Arabic,B1,GPT-4o,FairnessAware,3.8950872879757013,3.5979230273103737,3.901308412460574,4.008468032287901,3.879461906288647,3.8569920739623456,3.7492563183047474,3.8676640783116403,0.5084899254894049,0.6531266353548106
3638,Arabic,B1,Claude 4,Baseline,3.9898958165145557,3.945131636975636,3.9388959130410233,3.959868833566469,4.009013966067515,3.9121365252445766,3.884596152220354,4.065220717652248,0.5366288668231367,0.7376149748901584
3638,Arabic,B1,Claude 4,FairnessAware,4.304473411992399,3.7540496778680628,4.465693346324647,4.361856593653918,4.232544143392509,4.227315200505235,4.051151786314345,4.320605040354296,0.5381332893027334,0.6566373579807675
3638,Arabic,B1,Gemini 2.5,Baseline,3.8701771120149453,3.5763328222058726,4.079875550208434,3.803739053602951,4.034397572846687,3.90791823550498,4.046726109896783,3.7903570074197726,0.8035702044274904,0.6299239259148826
3638,Arabic,B1,Gemini 2.5,FairnessAware,3.9479103699235374,3.2806192789108226,4.00103041673147,3.7315840650496703,3.778741073908933,3.9875582967875887,3.850161834199935,3.980842681901176,0.6991277095698067,0.6911948646362247
3639,Chinese,C1,GPT-4o,Baseline,4.171568603461464,3.678401169148839,4.1959705876993265,4.024575169101275,4.139616627676401,4.06401939487699,4.233569089969085,3.9329208136545954,0.5479743635142446,0.7474045376522829
3639,Chinese,C1,GPT-4o,FairnessAware,4.603501478121035,3.7826991279468376,4.616620397137452,4.675213663547557,4.560269119632904,4.697694286152376,4.6744050007005145,4.830141738810158,0.5770088205418941,1.0
3639,Chinese,C1,Claude 4,Baseline,3.860230137111855,3.483723494954804,3.664227793276406,3.8596320283067866,3.7204949794429036,3.682492201116064,3.8951255423020097,3.822956287388943,0.5268097644400096,0.8719946933397708
3639,Chinese,C1,Claude 4,FairnessAware,4.127058007488057,3.9201186861206496,4.090620295360425,3.8739978834620814,4.222300409724891,4.27664254011917,4.1856662590010005,4.05387432855388,0.5723181374302055,0.836589818779996
3639,Chinese,C1,Gemini 2.5,Baseline,3.6318709638180904,3.2981995865023235,3.5377976020573096,3.593371504988702,3.5034845834020425,3.6212493448137626,3.606021926153608,3.7206998579938415,0.6233799865325523,0.8328128851082217
3639,Chinese,C1,Gemini 2.5,FairnessAware,3.7925096244928427,2.9551254189567797,3.572562205309266,3.580977257341773,3.6629966470534154,3.7987543974493776,3.920304752731444,3.8954338064040086,0.4267653157754847,0.9007709813714151
3640,Spanish,B2,GPT-4o,Baseline,4.1908853381010145,3.9014761132086417,3.8463728998008873,4.129464867911717,4.179696179270301,4.2036684676235865,4.20252344390883,4.302306717745345,0.4661239539203213,0.8851181501214249
3640,Spanish,B2,GPT-4o,FairnessAware,4.1303319397390315,3.694778549868425,4.1710464243023395,4.088528193806412,4.3788990430642665,4.254539885125044,4.252098788005651,4.118028419970672,0.2550446855677614,0.9386010598440144
3640,Spanish,B2,Claude 4,Baseline,4.199590564253632,4.040373634962681,4.158092993312994,4.443289033069359,4.095381578557327,4.192211826386901,4.0416665714524544,4.085666764836809,0.25162912358645684,0.824787725248308
3640,Spanish,B2,Claude 4,FairnessAware,4.202207419192814,3.2283062328861516,4.3027726627260945,4.25821942128164,4.281978182408207,4.214513113636141,4.021837489552498,4.2672145372172325,0.4628797150404364,0.89031000426705
3640,Spanish,B2,Gemini 2.5,Baseline,3.775609700941781,3.2055282598935264,3.735696458249325,3.7021497065447684,3.8028237792155415,3.5811758353334926,3.848277882254723,3.863405229732319,0.2602180043190555,0.7239402852404428
3640,Spanish,B2,Gemini 2.5,FairnessAware,3.8630452623866844,3.080073482231393,3.849899659995228,3.7658114321879865,3.7800113801377777,3.8677231556908827,3.7798848976688912,3.8287021561205417,0.6297800724692733,1.0
3641,Spanish,B2,GPT-4o,Baseline,4.444850241940595,4.330722991471168,4.527005457727635,4.308159861735713,4.568304249893238,4.618660963881968,4.291483855125643,4.372158832428861,0.2764954146217491,0.8373725731191491
3641,Spanish,B2,GPT-4o,FairnessAware,4.546066875483581,4.011429751571018,4.6586562465431465,4.556290939593163,4.677830698690911,4.318916889316681,4.392653054044988,4.191341310307071,0.4351548256669257,0.6820306939180991
3641,Spanish,B2,Claude 4,Baseline,4.1239264885845435,3.403214202380326,3.950982772028855,4.305356675724955,4.0433463071196645,3.9983725344670407,4.180248109381821,4.215080330550905,0.3836873685155458,0.8266181909387743
3641,Spanish,B2,Claude 4,FairnessAware,3.9187969827138702,3.7703530252319086,3.840282482501172,4.117349208845241,3.8652515197392927,3.855503959839653,3.9241095069449017,3.943271713584858,0.6452589480889106,0.9796606395051353
3641,Spanish,B2,Gemini 2.5,Baseline,3.722165601202407,3.819157316973151,3.7286620927128666,3.7524400891370107,3.5800616044699156,3.7738408000110972,3.5472803272483824,3.8049325422645772,0.5812550336728336,0.9454374059982295
3641,Spanish,B2,Gemini 2.5,FairnessAware,3.5553593641464074,2.9699416657964073,3.6654724988036804,3.37188434363879,3.6016151447074947,3.3773260656878943,3.4307390065863776,3.7629057473662773,0.3827284717162484,0.7912579321822443
3642,Persian,B1,GPT-4o,Baseline,4.3526079262198865,4.06783293110277,4.349082346675084,4.278492569852338,4.45884536186488,4.393031058956494,4.335171961814482,4.462260133842459,0.45429539706940514,0.7012459045158939
3642,Persian,B1,GPT-4o,FairnessAware,4.551946776444393,3.8563951420825133,4.5378996744517535,4.491253221014723,4.443707478394822,4.445400200640387,4.6544298259236605,4.483524483915051,0.32255494150508257,0.7692189148661975
3642,Persian,B1,Claude 4,Baseline,4.26078501873172,3.690001566159722,4.248657926207267,4.280400271790559,4.088007423984094,4.270918058258541,4.391280098868659,4.150984956136589,0.21548870846167517,0.7471339907030019
3642,Persian,B1,Claude 4,FairnessAware,4.2054388647791185,3.6135532771147925,4.4263502497996745,4.232328768618614,4.161415875681376,4.290291867098669,4.17799776249393,4.1986715952047025,0.5949734496815241,0.7911662656407707
3642,Persian,B1,Gemini 2.5,Baseline,3.9552403637737434,3.311424925320546,3.904870136829578,3.873068713616158,3.947883332943691,3.9242921794470895,4.132823414607261,4.021829302494601,0.44855428956016347,0.8678775690558151
3642,Persian,B1,Gemini 2.5,FairnessAware,3.624930065116874,2.83394172566162,3.4978046393923594,3.671671732076589,3.6782837777203716,3.5500862276733627,3.419789930103954,3.5857561872778327,0.5547475544399353,0.664453238719035
3643,Persian,C1,GPT-4o,Baseline,4.412629812402857,4.009057195438183,4.16621830630951,4.459363885735324,4.349500925554954,4.424239743327838,4.268770846278916,4.265097446737752,0.3783722397510635,0.856630805504375
3643,Persian,C1,GPT-4o,FairnessAware,4.502029559895075,4.850614070018902,4.368120270828304,4.761480756279729,4.484591631242646,4.341661468317174,4.4449422952091036,4.391964290014122,0.3901576462965083,0.7861660620179902
3643,Persian,C1,Claude 4,Baseline,4.47083928488954,3.9517154442397358,4.293601821319518,4.458273234434312,4.4820548500254205,4.483873314719791,4.465283394299364,4.427033350410479,0.2389001009530041,0.9207656349510723
3643,Persian,C1,Claude 4,FairnessAware,4.417604581528696,4.120689190924056,4.299327127475486,4.591869205859988,4.49570883643267,4.564374737027826,4.615392156890454,4.226412040739279,0.4244748907193053,0.7994496135900382
3643,Persian,C1,Gemini 2.5,Baseline,4.227402306868783,3.620711401293585,4.25450502337946,4.127290926420119,4.336442482086534,4.153189719160039,4.282850520283261,4.21549220352092,0.40115134494589266,1.0
3643,Persian,C1,Gemini 2.5,FairnessAware,3.9602149879393895,4.194708418013166,3.9731338178995066,4.010861857584924,3.9243083281436184,3.9860066653355206,4.164617236075415,3.7690833332268454,0.23400070045433385,0.7881645735930767
3644,Spanish,B1,GPT-4o,Baseline,4.478248081339972,4.6061431490927776,4.257942378860233,4.428586445813768,4.356729354767107,4.491211044843613,4.502586133113955,4.505951706736907,0.326238269085134,0.6741933316978159
3644,Spanish,B1,GPT-4o,FairnessAware,4.509442425775343,4.519589030232111,4.610686801458949,4.5321807250828705,4.739407371309857,4.569355114018048,4.389395727532041,4.4932695123513415,0.6060855841881515,0.7557695293485703
3644,Spanish,B1,Claude 4,Baseline,4.335359080503772,3.661485846200309,4.0100054988096385,4.292497952470053,4.106754091982523,4.5309617610072355,4.367859518487729,4.397087777418297,0.6268901271011068,0.6842990814032022
3644,Spanish,B1,Claude 4,FairnessAware,4.176060236151548,3.9027816346952156,4.0692314434907475,4.171478804647825,4.288678616705623,4.110933003312767,4.049910597312688,4.229567290943476,0.39200327181419964,0.7368143522369173
3644,Spanish,B1,Gemini 2.5,Baseline,3.591143939266921,2.760104674186409,3.564659376883771,3.600342783874949,3.4643594493438785,3.8185217273850656,3.461222713613539,3.911655270595061,0.5012867246379678,0.5584790415082278
3644,Spanish,B1,Gemini 2.5,FairnessAware,3.7535534247649625,3.3477635692002767,3.828861276721693,3.69992280547255,3.836159850081123,3.9304992029143584,3.653240627361337,3.5741076992429823,0.49683454774404057,0.9936454240974637
3645,Chinese,C1,GPT-4o,Baseline,4.165467878198966,3.6641575830699815,4.187488231312203,4.240543767839891,4.220113665451376,4.095754844900047,4.097152726686317,4.1635482659951135,0.4538037582848782,0.6969361991350287
3645,Chinese,C1,GPT-4o,FairnessAware,4.209582346128964,3.743662412754192,4.22258279015098,4.3708345983858585,4.3998702268008625,4.3288482209867505,4.240979496838787,4.201398825205425,0.4865731389633896,0.8542310874630729
3645,Chinese,C1,Claude 4,Baseline,3.5031207522526886,2.902502234052697,3.219316741070293,3.407207610846739,3.3463361306959087,3.6428663842161306,3.443647419804075,3.486110813750008,0.4495804067853124,0.9028414627062118
3645,Chinese,C1,Claude 4,FairnessAware,4.038902221024723,3.4693589095587565,4.117485690674128,4.085987141702304,3.9369972476756154,4.1268867449721265,4.1763875962004375,4.090783790557925,0.522120481937751,0.7784710326658646
3645,Chinese,C1,Gemini 2.5,Baseline,3.959569351417737,3.156589958695469,4.190545632327363,3.760355418912506,4.191899811256165,3.886715658418976,4.127634670738486,3.9683907975881825,0.5580365489413706,1.0
3645,Chinese,C1,Gemini 2.5,FairnessAware,3.8192690530843594,2.966602029529956,3.7682737553372787,3.703035067780671,3.865049042793313,3.843684747105349,3.699107351638597,3.7247959210687673,0.5117747911395422,1.0
3646,Persian,C1,GPT-4o,Baseline,4.596865579988441,4.21156452610784,4.64179145051056,4.522713988315519,4.523764323053829,4.522895215465355,4.5418535752867,4.693078606623973,0.11390136685255689,0.8261929133939477
3646,Persian,C1,GPT-4o,FairnessAware,4.484535906951502,4.511418721396557,4.627295523180811,4.485015295871424,4.5016019226707185,4.435914038898496,4.366171766165515,4.5812172446015245,0.3767271075900165,0.9691197236950727
3646,Persian,C1,Claude 4,Baseline,4.247246948924614,3.783238902916604,4.206616205969529,4.10944334352987,4.375724271700136,4.303466055607686,4.138788197836791,4.208517883634814,0.10206481746302892,0.8539786583159421
3646,Persian,C1,Claude 4,FairnessAware,4.586450948259944,4.045236523531922,4.684070355054071,4.6386707336641555,4.414002400472516,4.581183171252968,4.6592180379475705,4.568110718991702,0.31673079600304116,0.9680004503031983
3646,Persian,C1,Gemini 2.5,Baseline,4.252313888268277,3.5246518869128782,4.444907764376089,4.395580886327057,4.1932426246379,4.2533789269821165,4.308165899322962,4.060700242592513,0.26806365470178845,0.8753365824765145
3646,Persian,C1,Gemini 2.5,FairnessAware,3.773946273309562,3.3892370074991356,3.786287401795658,3.9293843800815798,3.8171478706210205,3.892949335141797,3.6408238362891487,3.6281076844720097,0.2732814228860825,0.9356717364985011
3647,Chinese,C1,GPT-4o,Baseline,4.4046504762793655,3.469465713070594,4.382738438559193,4.5039302810199064,4.522792341065909,4.397818072264013,4.254281836970279,4.4275725915083,0.3659723536993238,0.8011738524827932
3647,Chinese,C1,GPT-4o,FairnessAware,4.590323881471326,4.531446066021846,4.718315336328989,4.4147706263205935,4.4984752537100885,4.523355665574341,4.717309739525525,4.4743546840710735,0.4385193397477909,0.8937460364299592
3647,Chinese,C1,Claude 4,Baseline,4.051548030003854,3.54844231444165,4.041359124503862,4.0851085577896,4.090081353385066,3.901988681956101,4.162285355421805,4.203208771384862,0.4445756187231584,0.9465234472982006
3647,Chinese,C1,Claude 4,FairnessAware,4.157556463959939,3.1729723210517022,4.255062644064265,4.142276034029015,4.207818592092683,4.101887598298808,4.046006928823675,4.281540592051063,0.32971908810765105,0.9272822943982081
3647,Chinese,C1,Gemini 2.5,Baseline,3.5465688681250267,3.0294080633548464,3.614301997145026,3.308876325196631,3.6768472387460918,3.321741463331999,3.5713355892526457,3.440367163404592,0.5697684108096013,0.8662599425200496
3647,Chinese,C1,Gemini 2.5,FairnessAware,3.7416144235453324,2.932566907486552,3.725628492426282,3.8080817217096743,3.556564990250517,3.927477724978565,3.9115118504920243,3.7083958667189014,0.5782342579963782,0.8292042061748878
3648,Persian,B1,GPT-4o,Baseline,4.286818426352558,3.9846656555772713,4.166865412707425,4.423562851014929,4.472839125874082,4.194781167239986,4.111945976663272,4.327080473684184,0.5515057404442437,0.7256801686614022
3648,Persian,B1,GPT-4o,FairnessAware,4.192518355727731,4.190537944752119,4.315981527314787,4.172882902054964,4.323917767534785,4.039464314643814,4.073921762121137,4.231920741451433,0.5530194136222759,0.684893129677999
3648,Persian,B1,Claude 4,Baseline,3.892471076654498,3.637966725726994,3.9537266926042967,3.948086452635702,3.8847977503356548,3.805701164291763,3.8255254856323324,3.730544271061391,0.5697810112000318,0.5881358720131662
3648,Persian,B1,Claude 4,FairnessAware,4.327785174062629,3.7647993805859987,4.150724266146858,4.37796472986567,4.3460327709339825,4.4813326300087635,4.22285829785135,4.5523808818910645,0.3857645324113303,0.8717254490892331
3648,Persian,B1,Gemini 2.5,Baseline,4.135498922370494,2.8642524463137042,4.197527283466729,4.2804479461899385,4.214981068838003,4.008780105545574,4.2667830352361715,4.166539131203022,0.5154171068673629,0.4748532758453873
3648,Persian,B1,Gemini 2.5,FairnessAware,3.908343816763955,3.778753618974722,3.585374377084574,3.885727995726253,3.9219149993171167,3.9970002553234285,3.9627004060466087,4.020115981066423,0.5383210601355721,0.6955850157913718
3649,Persian,B2,GPT-4o,Baseline,4.248923649931369,3.9740138259767765,4.142787515869849,4.221403169331464,4.359180123254447,4.413793807842024,4.222347539962067,4.451962554834297,0.28002565331680984,0.808820692364855
3649,Persian,B2,GPT-4o,FairnessAware,4.419099944414473,3.952723407906657,4.437287221892366,4.76808335833053,4.401149495650772,4.362155540371135,4.108828562462004,4.36447456083706,0.4978232076421673,0.7804455857704364
3649,Persian,B2,Claude 4,Baseline,4.38909621679645,4.454377145544271,4.3759448963237775,4.422430705667999,4.187157857897432,4.366604318493603,4.557118030790277,4.590828287608817,0.4723681275119811,0.891649402663267
3649,Persian,B2,Claude 4,FairnessAware,4.261829941670384,4.589432747449619,4.173474673291441,4.3376959082240365,4.561242640303965,4.146680432284317,4.035164790738505,4.255703394319492,0.41004839457705833,0.7613572419830049
3649,Persian,B2,Gemini 2.5,Baseline,3.928995563828953,3.908431712090484,4.037075620196846,4.0764192666737085,4.006693998538875,3.742922436440901,4.053652764129006,3.9332625281131928,0.35836468383870973,0.7196209769946584
3649,Persian,B2,Gemini 2.5,FairnessAware,3.732386582032106,3.6210705987339127,3.806711035254406,3.577475566206408,3.600297099250292,3.877102863408906,3.6568709641079113,3.6356187169251495,0.5707263339167828,0.8414495343758428
3650,Arabic,B2,GPT-4o,Baseline,4.304490981329594,3.98237934447595,4.148561859968842,4.13578462694324,4.34937912554935,4.425618891853254,4.274669129241955,4.245658212325443,0.5708792534248316,0.5562091091153576
3650,Arabic,B2,GPT-4o,FairnessAware,4.499495995111572,4.396323347864438,4.584683999116859,4.499434593263727,4.492265189851063,4.682916436636661,4.48975275578791,4.495954039499357,0.5971761854450411,0.8264321907874052
3650,Arabic,B2,Claude 4,Baseline,3.9503678025943083,3.968770064857409,3.8604103683438935,3.86111221327166,3.988385209843083,3.974527904800665,3.787553935070976,3.895512574377647,0.4315406629428694,0.7241432703730586
3650,Arabic,B2,Claude 4,FairnessAware,4.100236717715748,3.935488817609695,3.9622496845364212,4.28743681691261,3.9056231189580353,4.0420262006353065,4.36646263737274,4.05875048746727,0.6782668014798031,0.8441549907436701
3650,Arabic,B2,Gemini 2.5,Baseline,3.4348394993134113,3.1321643622065745,3.401904670425642,3.289443903811417,3.556466089935287,3.423700489444329,3.350385197586652,3.5170382027319267,0.49954460251166705,0.7295232384853539
3650,Arabic,B2,Gemini 2.5,FairnessAware,3.789084774187633,3.525651504960056,3.865357968820177,3.620759272176125,3.9078496048708495,3.751378086606796,3.847430321043423,3.5859073748626176,0.7105126013501507,0.7241244816514989
3651,Chinese,B1,GPT-4o,Baseline,3.4660354466043253,2.9311270637930313,3.392893460174163,3.344665486722737,3.5735298473001915,3.466613405586366,3.552642934298491,3.3604065328539194,0.7902150880746518,0.8002403701351261
3651,Chinese,B1,GPT-4o,FairnessAware,3.6842825085929207,2.6890761030840995,3.8126243700570277,3.5525423121125277,3.390579556190121,3.724399458234338,3.745687944550393,3.6063187170552102,0.6130882066214927,0.628847094363755
3651,Chinese,B1,Claude 4,Baseline,3.616865606948757,2.6150200514015576,3.4912425034894468,3.463168579413842,3.5527769329571783,3.7280869817260163,3.528169680116737,3.627516561597601,0.8542716555758484,0.8586376161287047
3651,Chinese,B1,Claude 4,FairnessAware,3.679861135027374,3.062428473743254,3.588833537994242,3.813760589189637,3.822684389554019,3.649096235814568,3.6963216104972427,3.7115071218568447,0.5938544939856304,0.6222961704842503
3651,Chinese,B1,Gemini 2.5,Baseline,3.818101881413833,3.05279941935156,3.677698081586128,3.8180274377285195,3.772973427327071,3.71407070856634,3.980863247893706,3.87505245988337,0.7453301694292349,0.7108479168950571
3651,Chinese,B1,Gemini 2.5,FairnessAware,3.7142028663934155,3.2548406008833872,3.636328865065098,3.7941106957165363,3.7718473332929956,3.7776267046896157,3.7097907497166247,3.8373176183549407,0.651963638388483,0.5640337311902002
3652,Persian,C1,GPT-4o,Baseline,4.426601107888666,4.133698243554493,4.337509724002515,4.405557265277577,4.463193691997948,4.447996303817048,4.454140542807512,4.33469068002584,0.20145592646394633,1.0
3652,Persian,C1,GPT-4o,FairnessAware,4.31616572601303,4.194913728188123,4.327622111333169,4.197802421888081,4.129309899510531,4.487024723257969,4.156046687396461,4.171086631060441,0.2208031249230945,1.0
3652,Persian,C1,Claude 4,Baseline,4.186016575816162,4.14030265323373,4.5550092591148355,3.9131869128966006,4.252930627821961,4.186939494684571,3.9669182701551766,4.118813823651223,0.366988555543063,0.9701520659623499
