Essay_ID,L1,CEFR,Error_Density,Lexical_Sophistication,Model,Prompt,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Overall_Score
3262,Spanish,C1,9.05,87.07,Claude4,FairnessAware,4.81,4.77,4.58,5.13,5.02,4.7,4.84
3262,Spanish,C1,9.05,87.07,Gemini2.5,Baseline,3.94,3.66,3.68,3.79,3.95,3.75,3.8
3262,Spanish,C1,9.05,87.07,Gemini2.5,FairnessAware,3.55,3.71,3.35,3.71,3.21,3.65,3.53
3263,Spanish,B2,5.79,85.17,GPT-4o,Baseline,4.89,4.79,4.41,4.45,5.05,4.9,4.75
3263,Spanish,B2,5.79,85.17,GPT-4o,FairnessAware,4.86,4.54,4.76,4.61,4.88,4.54,4.7
3263,Spanish,B2,5.79,85.17,Claude4,Baseline,4.85,5.03,5.01,4.55,4.74,4.86,4.84
3263,Spanish,B2,5.79,85.17,Claude4,FairnessAware,4.06,3.97,3.94,3.7,3.9,3.85,3.9
3263,Spanish,B2,5.79,85.17,Gemini2.5,Baseline,3.7,3.56,3.26,3.66,3.7,3.4,3.55
3263,Spanish,B2,5.79,85.17,Gemini2.5,FairnessAware,4.29,4.18,3.93,4.36,4.15,4.23,4.19
3264,Spanish,C1,8.12,101.19,GPT-4o,Baseline,4.64,4.28,4.36,4.53,4.59,4.74,4.52
3264,Spanish,C1,8.12,101.19,GPT-4o,FairnessAware,4.79,4.4,4.41,4.72,4.74,4.47,4.59
3264,Spanish,C1,8.12,101.19,Claude4,Baseline,4.21,4.03,3.84,3.99,3.99,3.95,4.0
3264,Spanish,C1,8.12,101.19,Claude4,FairnessAware,4.37,3.93,4.0,3.75,4.44,4.42,4.15
3264,Spanish,C1,8.12,101.19,Gemini2.5,Baseline,3.86,3.78,3.47,3.7,3.46,3.71,3.66
3264,Spanish,C1,8.12,101.19,Gemini2.5,FairnessAware,4.31,4.21,4.06,4.21,4.32,4.07,4.2
3265,Spanish,C1,15.86,106.58,GPT-4o,Baseline,5.0,4.81,4.68,4.63,4.97,5.21,4.88
3265,Spanish,C1,15.86,106.58,GPT-4o,FairnessAware,4.14,3.99,4.01,4.09,4.35,3.71,4.05
3265,Spanish,C1,15.86,106.58,Claude4,Baseline,3.83,3.5,3.46,3.58,3.56,3.62,3.59
3265,Spanish,C1,15.86,106.58,Claude4,FairnessAware,4.36,4.34,4.54,4.86,4.76,4.47,4.56
3265,Spanish,C1,15.86,106.58,Gemini2.5,Baseline,3.85,3.58,3.76,3.65,3.68,4.02,3.76
3265,Spanish,C1,15.86,106.58,Gemini2.5,FairnessAware,3.95,3.59,3.88,3.9,3.72,4.01,3.84
3266,Spanish,B1,9.14,109.32,GPT-4o,Baseline,4.51,4.5,4.33,4.42,4.64,4.71,4.52
3266,Spanish,B1,9.14,109.32,GPT-4o,FairnessAware,4.48,4.2,3.98,4.4,4.25,4.46,4.3
3266,Spanish,B1,9.14,109.32,Claude4,Baseline,3.67,3.46,3.74,3.54,3.76,3.73,3.65
3266,Spanish,B1,9.14,109.32,Claude4,FairnessAware,4.3,4.04,4.08,4.09,4.16,4.22,4.15
3266,Spanish,B1,9.14,109.32,Gemini2.5,Baseline,4.31,4.15,4.16,4.16,4.24,3.73,4.13
3266,Spanish,B1,9.14,109.32,Gemini2.5,FairnessAware,3.7,3.49,3.18,3.48,3.56,3.76,3.53
3267,Spanish,C1,5.57,96.33,GPT-4o,Baseline,4.61,4.56,4.35,4.3,4.74,4.29,4.48
3267,Spanish,C1,5.57,96.33,GPT-4o,FairnessAware,3.94,4.03,3.9,4.01,3.96,3.96,3.97
3267,Spanish,C1,5.57,96.33,Claude4,Baseline,3.61,3.72,3.31,3.5,3.6,3.77,3.59
3267,Spanish,C1,5.57,96.33,Claude4,FairnessAware,4.32,4.21,4.13,4.36,4.45,4.56,4.34
3267,Spanish,C1,5.57,96.33,Gemini2.5,Baseline,3.89,4.19,3.98,3.96,3.96,4.02,4.0
3267,Spanish,C1,5.57,96.33,Gemini2.5,FairnessAware,4.76,4.34,4.21,4.57,4.43,4.41,4.45
3268,Spanish,B2,4.98,91.53,GPT-4o,Baseline,4.92,4.7,4.59,4.54,4.54,4.42,4.62
3268,Spanish,B2,4.98,91.53,GPT-4o,FairnessAware,4.83,4.73,4.79,4.69,5.0,4.87,4.82
3268,Spanish,B2,4.98,91.53,Claude4,Baseline,4.07,4.08,3.81,3.9,4.12,4.19,4.03
3268,Spanish,B2,4.98,91.53,Claude4,FairnessAware,3.95,3.97,3.35,3.96,4.13,3.96,3.89
3268,Spanish,B2,4.98,91.53,Gemini2.5,Baseline,3.7,3.56,3.28,3.25,3.46,3.36,3.44
3268,Spanish,B2,4.98,91.53,Gemini2.5,FairnessAware,3.74,3.65,3.64,3.83,3.8,3.61,3.71
3269,Spanish,C1,15.26,116.83,GPT-4o,Baseline,4.69,4.57,4.39,4.24,4.61,4.72,4.54
3269,Spanish,C1,15.26,116.83,GPT-4o,FairnessAware,4.82,4.69,4.68,4.55,4.87,4.69,4.72
3269,Spanish,C1,15.26,116.83,Claude4,Baseline,4.46,4.27,4.1,4.35,4.43,4.36,4.33
3269,Spanish,C1,15.26,116.83,Claude4,FairnessAware,4.29,4.16,4.33,4.52,4.42,4.56,4.38
3269,Spanish,C1,15.26,116.83,Gemini2.5,Baseline,3.89,3.95,3.46,3.96,3.91,3.58,3.79
3269,Spanish,C1,15.26,116.83,Gemini2.5,FairnessAware,3.89,4.14,3.79,3.88,4.2,4.05,3.99
3270,Spanish,B1,8.14,90.1,GPT-4o,Baseline,4.71,4.51,4.5,4.17,4.65,4.67,4.54
3270,Spanish,B1,8.14,90.1,GPT-4o,FairnessAware,5.16,5.09,4.65,4.81,5.09,5.14,4.99
3270,Spanish,B1,8.14,90.1,Claude4,Baseline,3.93,3.92,3.68,3.82,4.11,3.84,3.88
3270,Spanish,B1,8.14,90.1,Claude4,FairnessAware,4.7,4.66,4.52,4.59,4.49,4.88,4.64
3270,Spanish,B1,8.14,90.1,Gemini2.5,Baseline,4.39,4.13,3.86,3.79,4.11,4.15,4.07
3270,Spanish,B1,8.14,90.1,Gemini2.5,FairnessAware,3.66,3.51,3.5,3.6,3.6,3.88,3.62
3271,Spanish,B1,7.84,87.59,GPT-4o,Baseline,4.89,4.88,4.51,4.64,4.79,4.74,4.74
3271,Spanish,B1,7.84,87.59,GPT-4o,FairnessAware,4.39,4.3,4.42,4.48,4.45,4.69,4.46
3271,Spanish,B1,7.84,87.59,Claude4,Baseline,4.87,5.35,4.85,4.72,4.86,5.06,4.95
3271,Spanish,B1,7.84,87.59,Claude4,FairnessAware,4.29,4.16,4.03,4.08,4.22,4.07,4.14
3271,Spanish,B1,7.84,87.59,Gemini2.5,Baseline,3.59,3.59,3.88,3.71,3.63,3.74,3.69
3271,Spanish,B1,7.84,87.59,Gemini2.5,FairnessAware,4.55,4.28,4.14,3.93,4.2,4.44,4.26
3272,Spanish,B1,10.45,109.37,GPT-4o,Baseline,4.27,4.56,4.37,4.57,4.56,4.79,4.52
3272,Spanish,B1,10.45,109.37,GPT-4o,FairnessAware,4.59,4.49,4.68,4.43,4.67,4.69,4.59
3272,Spanish,B1,10.45,109.37,Claude4,Baseline,4.38,4.26,4.42,4.3,4.42,4.34,4.35
3272,Spanish,B1,10.45,109.37,Claude4,FairnessAware,4.82,4.79,4.42,4.78,4.71,4.81,4.72
3272,Spanish,B1,10.45,109.37,Gemini2.5,Baseline,3.66,3.83,3.56,3.46,3.67,3.82,3.67
3272,Spanish,B1,10.45,109.37,Gemini2.5,FairnessAware,4.08,3.59,3.67,3.96,3.72,4.06,3.85
3273,Spanish,B1,10.3,90.73,GPT-4o,Baseline,4.5,4.42,4.43,4.49,4.54,4.35,4.45
3273,Spanish,B1,10.3,90.73,GPT-4o,FairnessAware,4.6,4.46,4.66,4.3,4.44,4.53,4.5
3273,Spanish,B1,10.3,90.73,Claude4,Baseline,4.14,3.81,3.96,4.12,4.05,3.95,4.0
3273,Spanish,B1,10.3,90.73,Claude4,FairnessAware,4.53,4.62,4.71,4.7,4.81,4.83,4.7
3273,Spanish,B1,10.3,90.73,Gemini2.5,Baseline,3.33,3.2,3.55,3.46,3.49,3.61,3.44
3273,Spanish,B1,10.3,90.73,Gemini2.5,FairnessAware,4.45,4.24,4.27,4.14,4.36,4.49,4.32
3274,Spanish,C1,7.61,112.51,GPT-4o,Baseline,4.36,4.36,4.24,4.21,4.13,4.0,4.22
3274,Spanish,C1,7.61,112.51,GPT-4o,FairnessAware,4.55,4.43,4.49,4.32,4.52,4.58,4.48
3274,Spanish,C1,7.61,112.51,Claude4,Baseline,4.64,4.29,4.03,4.12,4.47,4.44,4.33
3274,Spanish,C1,7.61,112.51,Claude4,FairnessAware,4.23,4.26,4.19,4.28,3.98,4.27,4.2
3274,Spanish,C1,7.61,112.51,Gemini2.5,Baseline,4.05,4.13,4.07,3.83,4.24,4.03,4.06
3274,Spanish,C1,7.61,112.51,Gemini2.5,FairnessAware,4.34,4.14,4.33,4.38,4.32,4.42,4.32
3275,Spanish,C1,10.78,92.36,GPT-4o,Baseline,3.96,4.04,4.21,4.29,4.04,4.36,4.15
3275,Spanish,C1,10.78,92.36,GPT-4o,FairnessAware,4.42,4.2,4.46,4.53,4.14,4.35,4.35
3275,Spanish,C1,10.78,92.36,Claude4,Baseline,4.45,4.41,4.2,4.36,4.44,4.43,4.38
3275,Spanish,C1,10.78,92.36,Claude4,FairnessAware,4.58,4.3,4.26,4.24,4.47,4.21,4.34
3275,Spanish,C1,10.78,92.36,Gemini2.5,Baseline,4.33,3.68,3.86,3.9,4.13,3.91,3.97
3275,Spanish,C1,10.78,92.36,Gemini2.5,FairnessAware,4.51,4.21,4.31,4.33,4.31,4.4,4.34
3276,Spanish,C1,9.6,77.28,GPT-4o,Baseline,3.76,3.64,3.43,3.45,3.63,3.68,3.6
3276,Spanish,C1,9.6,77.28,GPT-4o,FairnessAware,4.33,3.94,4.02,4.57,4.64,4.15,4.27
3276,Spanish,C1,9.6,77.28,Claude4,Baseline,4.76,4.41,4.46,4.76,4.73,4.78,4.65
3276,Spanish,C1,9.6,77.28,Claude4,FairnessAware,3.89,4.21,4.09,4.24,4.31,3.9,4.11
3276,Spanish,C1,9.6,77.28,Gemini2.5,Baseline,4.58,4.45,4.15,4.42,4.53,4.8,4.49
3276,Spanish,C1,9.6,77.28,Gemini2.5,FairnessAware,3.68,3.54,3.48,3.54,3.37,3.73,3.56
3277,Spanish,B1,8.35,84.76,GPT-4o,Baseline,4.85,4.75,4.33,4.39,4.7,4.61,4.6
3277,Spanish,B1,8.35,84.76,GPT-4o,FairnessAware,4.08,3.72,3.69,3.72,4.03,3.74,3.83
3277,Spanish,B1,8.35,84.76,Claude4,Baseline,3.59,3.56,3.47,3.21,3.62,3.53,3.5
3277,Spanish,B1,8.35,84.76,Claude4,FairnessAware,3.45,3.46,3.57,3.4,3.58,3.62,3.51
3277,Spanish,B1,8.35,84.76,Gemini2.5,Baseline,3.56,3.71,3.81,3.87,3.9,3.77,3.77
3277,Spanish,B1,8.35,84.76,Gemini2.5,FairnessAware,4.01,3.89,3.34,3.76,3.91,4.0,3.82
3278,Spanish,C1,9.49,85.85,GPT-4o,Baseline,4.19,4.19,4.16,4.01,4.49,4.3,4.22
3278,Spanish,C1,9.49,85.85,GPT-4o,FairnessAware,4.23,4.27,3.94,4.25,4.26,4.4,4.22
3278,Spanish,C1,9.49,85.85,Claude4,Baseline,4.97,4.48,4.51,4.84,4.76,4.92,4.75
3278,Spanish,C1,9.49,85.85,Claude4,FairnessAware,4.02,4.15,4.28,4.38,4.3,4.17,4.22
3278,Spanish,C1,9.49,85.85,Gemini2.5,Baseline,4.29,4.16,4.04,3.91,4.26,3.99,4.11
3278,Spanish,C1,9.49,85.85,Gemini2.5,FairnessAware,4.09,4.06,3.72,3.78,3.86,3.97,3.91
3279,Spanish,B1,7.87,83.68,GPT-4o,Baseline,4.13,4.18,3.9,3.87,3.91,4.05,4.01
3279,Spanish,B1,7.87,83.68,GPT-4o,FairnessAware,4.07,4.08,4.01,4.17,3.96,4.15,4.07
3279,Spanish,B1,7.87,83.68,Claude4,Baseline,3.98,3.74,4.14,4.12,3.65,4.04,3.94
3279,Spanish,B1,7.87,83.68,Claude4,FairnessAware,4.3,4.47,3.97,4.25,4.12,4.24,4.23
3279,Spanish,B1,7.87,83.68,Gemini2.5,Baseline,3.88,3.71,3.84,3.79,3.74,3.76,3.79
3279,Spanish,B1,7.87,83.68,Gemini2.5,FairnessAware,3.62,3.53,3.79,3.42,3.76,3.74,3.64
3280,Spanish,C1,7.74,91.55,GPT-4o,Baseline,4.75,4.4,4.46,4.68,4.59,4.48,4.56
3280,Spanish,C1,7.74,91.55,GPT-4o,FairnessAware,4.6,4.2,4.3,4.48,4.77,4.76,4.52
3280,Spanish,C1,7.74,91.55,Claude4,Baseline,3.68,4.0,3.52,3.53,3.52,3.76,3.67
3280,Spanish,C1,7.74,91.55,Claude4,FairnessAware,5.12,4.89,5.08,5.17,4.86,4.75,4.98
3280,Spanish,C1,7.74,91.55,Gemini2.5,Baseline,3.41,3.42,3.63,3.57,3.35,3.62,3.5
3280,Spanish,C1,7.74,91.55,Gemini2.5,FairnessAware,4.09,4.11,3.84,4.27,4.2,4.29,4.13
3281,Spanish,C1,11.01,102.29,GPT-4o,Baseline,4.03,4.07,3.88,3.95,3.91,4.23,4.01
3281,Spanish,C1,11.01,102.29,GPT-4o,FairnessAware,4.93,4.76,4.61,4.51,4.85,4.83,4.75
3281,Spanish,C1,11.01,102.29,Claude4,Baseline,4.42,4.28,4.24,4.1,4.25,4.37,4.28
3281,Spanish,C1,11.01,102.29,Claude4,FairnessAware,4.56,4.72,4.54,4.46,4.61,4.51,4.57
3281,Spanish,C1,11.01,102.29,Gemini2.5,Baseline,3.9,3.73,3.91,3.77,4.0,3.92,3.87
3281,Spanish,C1,11.01,102.29,Gemini2.5,FairnessAware,4.0,3.89,3.53,3.89,3.73,3.87,3.82
3282,Spanish,B1,14.45,88.6,GPT-4o,Baseline,3.84,4.31,4.14,4.0,3.95,4.2,4.07
3282,Spanish,B1,14.45,88.6,GPT-4o,FairnessAware,4.59,4.17,4.33,4.24,4.36,4.31,4.33
3282,Spanish,B1,14.45,88.6,Claude4,Baseline,4.28,4.59,4.3,4.2,4.32,4.44,4.36
3282,Spanish,B1,14.45,88.6,Claude4,FairnessAware,5.26,4.59,4.91,4.86,4.78,5.42,4.97
3282,Spanish,B1,14.45,88.6,Gemini2.5,Baseline,3.87,4.16,3.88,3.77,3.97,4.21,3.98
3282,Spanish,B1,14.45,88.6,Gemini2.5,FairnessAware,3.95,4.02,3.65,3.99,3.95,4.17,3.95
3283,Spanish,B2,6.13,84.23,GPT-4o,Baseline,4.47,4.23,4.53,4.6,4.39,4.64,4.48
3283,Spanish,B2,6.13,84.23,GPT-4o,FairnessAware,5.18,5.05,4.89,4.95,4.79,4.98,4.97
3283,Spanish,B2,6.13,84.23,Claude4,Baseline,4.12,4.15,4.01,4.23,4.22,4.14,4.14
3283,Spanish,B2,6.13,84.23,Claude4,FairnessAware,4.24,4.4,4.06,4.49,4.3,4.3,4.3
3283,Spanish,B2,6.13,84.23,Gemini2.5,Baseline,3.13,3.41,3.12,3.26,3.26,3.52,3.28
3283,Spanish,B2,6.13,84.23,Gemini2.5,FairnessAware,4.08,3.89,3.66,3.77,4.0,3.81,3.87
3284,Spanish,C1,7.05,97.2,GPT-4o,Baseline,4.6,4.55,4.38,4.57,4.4,4.68,4.53
3284,Spanish,C1,7.05,97.2,GPT-4o,FairnessAware,5.02,4.82,4.72,4.88,4.73,4.57,4.79
3284,Spanish,C1,7.05,97.2,Claude4,Baseline,4.36,4.58,4.12,4.61,4.79,4.58,4.51
3284,Spanish,C1,7.05,97.2,Claude4,FairnessAware,4.13,4.13,4.07,3.87,4.32,4.0,4.09
3284,Spanish,C1,7.05,97.2,Gemini2.5,Baseline,3.53,3.58,3.52,3.5,3.68,3.6,3.57
3284,Spanish,C1,7.05,97.2,Gemini2.5,FairnessAware,3.94,3.95,3.75,3.87,4.03,4.23,3.96
3285,Spanish,B2,7.3,91.3,GPT-4o,Baseline,3.92,3.62,3.54,3.54,3.96,3.81,3.73
3285,Spanish,B2,7.3,91.3,GPT-4o,FairnessAware,4.0,3.83,3.84,4.04,4.13,3.99,3.97
3285,Spanish,B2,7.3,91.3,Claude4,Baseline,4.21,4.07,4.06,4.05,4.18,4.05,4.1
3285,Spanish,B2,7.3,91.3,Claude4,FairnessAware,4.22,4.19,4.23,4.27,4.37,4.34,4.27
3285,Spanish,B2,7.3,91.3,Gemini2.5,Baseline,4.58,4.62,4.33,4.57,4.48,4.48,4.51
3285,Spanish,B2,7.3,91.3,Gemini2.5,FairnessAware,4.46,4.07,4.23,4.11,4.03,4.1,4.17
3286,Spanish,C1,7.11,102.31,GPT-4o,Baseline,4.81,4.72,4.86,4.8,4.83,5.19,4.87
3286,Spanish,C1,7.11,102.31,GPT-4o,FairnessAware,3.87,3.97,3.77,3.79,3.63,3.84,3.81
3286,Spanish,C1,7.11,102.31,Claude4,Baseline,3.93,3.97,3.86,4.07,3.89,4.05,3.96
3286,Spanish,C1,7.11,102.31,Claude4,FairnessAware,4.12,4.35,3.99,4.32,4.23,4.37,4.23
3286,Spanish,C1,7.11,102.31,Gemini2.5,Baseline,3.98,3.96,3.76,3.93,3.85,4.24,3.95
3286,Spanish,C1,7.11,102.31,Gemini2.5,FairnessAware,3.9,3.92,3.86,3.77,3.9,3.96,3.88
3287,Spanish,B2,10.86,101.77,GPT-4o,Baseline,4.77,4.64,4.59,4.86,4.63,4.84,4.72
3287,Spanish,B2,10.86,101.77,GPT-4o,FairnessAware,4.17,3.99,3.6,3.51,3.8,3.97,3.84
3287,Spanish,B2,10.86,101.77,Claude4,Baseline,4.26,4.16,3.95,3.82,4.39,4.31,4.15
3287,Spanish,B2,10.86,101.77,Claude4,FairnessAware,5.17,4.86,4.8,4.93,5.12,4.99,4.98
3287,Spanish,B2,10.86,101.77,Gemini2.5,Baseline,3.74,3.86,3.45,3.57,3.61,3.86,3.68
3287,Spanish,B2,10.86,101.77,Gemini2.5,FairnessAware,4.49,4.35,4.37,4.59,4.57,4.44,4.47
3288,Spanish,B1,6.12,100.32,GPT-4o,Baseline,4.34,4.35,3.93,4.38,4.27,4.29,4.26
3288,Spanish,B1,6.12,100.32,GPT-4o,FairnessAware,4.69,4.31,4.31,4.29,4.42,4.5,4.42
3288,Spanish,B1,6.12,100.32,Claude4,Baseline,4.46,4.16,3.96,4.32,4.62,4.36,4.31
3288,Spanish,B1,6.12,100.32,Claude4,FairnessAware,3.79,3.74,3.95,3.68,4.12,3.8,3.85
3288,Spanish,B1,6.12,100.32,Gemini2.5,Baseline,4.69,4.2,4.08,4.47,4.53,4.46,4.4
3288,Spanish,B1,6.12,100.32,Gemini2.5,FairnessAware,4.18,3.92,4.14,4.21,4.08,4.05,4.1
3289,Spanish,C1,7.5,90.82,GPT-4o,Baseline,4.19,4.1,3.95,4.13,4.13,4.55,4.18
3289,Spanish,C1,7.5,90.82,GPT-4o,FairnessAware,4.68,4.61,4.57,4.64,4.64,4.55,4.62
3289,Spanish,C1,7.5,90.82,Claude4,Baseline,4.98,4.94,4.7,4.75,4.78,4.52,4.78
3289,Spanish,C1,7.5,90.82,Claude4,FairnessAware,3.96,3.6,3.5,3.62,3.69,3.82,3.7
3289,Spanish,C1,7.5,90.82,Gemini2.5,Baseline,3.96,3.52,4.05,3.76,3.65,3.71,3.78
3289,Spanish,C1,7.5,90.82,Gemini2.5,FairnessAware,4.25,4.42,4.17,4.05,4.32,4.15,4.23
3290,Spanish,C1,6.92,80.1,GPT-4o,Baseline,4.84,4.69,4.8,4.52,4.68,4.91,4.74
3290,Spanish,C1,6.92,80.1,GPT-4o,FairnessAware,4.85,4.57,4.81,4.59,4.66,4.81,4.72
3290,Spanish,C1,6.92,80.1,Claude4,Baseline,3.35,3.81,3.59,3.6,3.6,4.03,3.66
3290,Spanish,C1,6.92,80.1,Claude4,FairnessAware,4.1,3.75,3.88,3.93,3.81,3.92,3.9
3290,Spanish,C1,6.92,80.1,Gemini2.5,Baseline,3.52,3.6,3.34,3.4,3.58,3.44,3.48
3290,Spanish,C1,6.92,80.1,Gemini2.5,FairnessAware,4.32,4.01,3.93,3.91,4.51,4.21,4.15
3291,Spanish,B2,11.53,100.22,GPT-4o,Baseline,4.44,4.44,4.33,4.21,4.04,4.08,4.26
3291,Spanish,B2,11.53,100.22,GPT-4o,FairnessAware,4.12,4.26,4.09,4.62,4.13,4.22,4.24
3291,Spanish,B2,11.53,100.22,Claude4,Baseline,4.76,4.49,4.48,4.5,4.53,4.65,4.57
3291,Spanish,B2,11.53,100.22,Claude4,FairnessAware,3.89,3.88,3.45,3.63,3.9,3.59,3.72
3291,Spanish,B2,11.53,100.22,Gemini2.5,Baseline,3.72,3.68,3.67,3.55,3.67,3.61,3.65
3291,Spanish,B2,11.53,100.22,Gemini2.5,FairnessAware,4.23,3.94,3.47,3.89,3.91,4.08,3.92
3292,Spanish,B2,5.76,85.04,GPT-4o,Baseline,4.38,4.6,4.62,4.5,4.72,4.73,4.59
3292,Spanish,B2,5.76,85.04,GPT-4o,FairnessAware,4.88,5.0,4.98,4.84,5.07,4.62,4.9
3292,Spanish,B2,5.76,85.04,Claude4,Baseline,4.39,3.99,4.12,4.34,4.19,4.19,4.2
3292,Spanish,B2,5.76,85.04,Claude4,FairnessAware,3.98,3.92,3.91,4.28,3.96,3.92,3.99
3292,Spanish,B2,5.76,85.04,Gemini2.5,Baseline,4.39,4.27,4.13,4.27,4.1,4.44,4.27
3292,Spanish,B2,5.76,85.04,Gemini2.5,FairnessAware,3.4,3.4,3.48,3.28,3.19,3.58,3.39
3293,Spanish,B2,10.24,103.81,GPT-4o,Baseline,4.39,4.37,4.31,4.14,4.24,4.29,4.29
3293,Spanish,B2,10.24,103.81,GPT-4o,FairnessAware,4.56,4.34,4.22,4.15,4.24,4.51,4.34
3293,Spanish,B2,10.24,103.81,Claude4,Baseline,4.26,4.56,4.27,4.12,4.36,4.34,4.32
3293,Spanish,B2,10.24,103.81,Claude4,FairnessAware,3.77,3.79,3.42,3.81,3.73,3.99,3.75
3293,Spanish,B2,10.24,103.81,Gemini2.5,Baseline,3.9,4.01,4.22,3.92,4.19,4.22,4.08
3293,Spanish,B2,10.24,103.81,Gemini2.5,FairnessAware,3.98,4.12,3.98,3.82,3.9,4.25,4.01
3294,Spanish,B1,6.54,94.13,GPT-4o,Baseline,4.8,4.55,4.35,4.43,4.68,4.81,4.6
3294,Spanish,B1,6.54,94.13,GPT-4o,FairnessAware,4.56,4.25,4.25,4.41,4.44,4.53,4.41
3294,Spanish,B1,6.54,94.13,Claude4,Baseline,4.36,4.09,4.45,4.35,4.28,4.32,4.31
3294,Spanish,B1,6.54,94.13,Claude4,FairnessAware,4.36,4.47,4.32,4.19,4.35,4.47,4.36
3294,Spanish,B1,6.54,94.13,Gemini2.5,Baseline,4.03,3.9,4.1,4.06,4.01,4.46,4.09
3294,Spanish,B1,6.54,94.13,Gemini2.5,FairnessAware,4.31,4.17,4.32,4.41,4.17,4.19,4.26
3295,Spanish,B1,8.05,107.79,GPT-4o,Baseline,4.23,4.3,4.06,4.2,4.5,4.17,4.24
3295,Spanish,B1,8.05,107.79,GPT-4o,FairnessAware,4.45,4.75,4.2,4.44,4.69,4.51,4.51
3295,Spanish,B1,8.05,107.79,Claude4,Baseline,3.5,3.76,3.57,3.81,3.72,3.68,3.67
3295,Spanish,B1,8.05,107.79,Claude4,FairnessAware,4.34,4.44,4.21,4.34,4.34,4.65,4.39
3295,Spanish,B1,8.05,107.79,Gemini2.5,Baseline,4.68,4.59,4.44,4.3,4.41,4.51,4.49
3295,Spanish,B1,8.05,107.79,Gemini2.5,FairnessAware,4.39,4.16,4.17,4.3,4.22,4.25,4.25
3296,Spanish,B2,7.93,108.92,GPT-4o,Baseline,3.98,3.67,3.89,3.98,4.04,3.84,3.9
3296,Spanish,B2,7.93,108.92,GPT-4o,FairnessAware,4.71,4.59,4.45,4.47,4.79,4.72,4.62
3296,Spanish,B2,7.93,108.92,Claude4,Baseline,4.1,4.04,3.82,4.04,4.01,4.38,4.06
3296,Spanish,B2,7.93,108.92,Claude4,FairnessAware,4.56,4.1,4.07,4.22,4.82,4.69,4.41
3296,Spanish,B2,7.93,108.92,Gemini2.5,Baseline,4.09,3.92,4.01,3.8,3.94,3.93,3.95
3296,Spanish,B2,7.93,108.92,Gemini2.5,FairnessAware,4.36,4.17,4.27,4.29,4.33,4.33,4.29
3297,Spanish,B2,8.53,77.87,GPT-4o,Baseline,3.72,3.95,3.85,3.96,3.87,3.96,3.88
3297,Spanish,B2,8.53,77.87,GPT-4o,FairnessAware,4.92,4.77,4.59,4.74,5.01,4.99,4.84
3297,Spanish,B2,8.53,77.87,Claude4,Baseline,4.29,4.14,4.5,4.16,4.36,4.67,4.35
3297,Spanish,B2,8.53,77.87,Claude4,FairnessAware,4.03,4.3,4.09,4.24,4.21,4.25,4.19
3297,Spanish,B2,8.53,77.87,Gemini2.5,Baseline,3.15,2.79,3.23,3.25,3.05,3.01,3.08
3297,Spanish,B2,8.53,77.87,Gemini2.5,FairnessAware,4.11,3.91,3.9,4.1,4.43,4.13,4.1
3298,Spanish,C1,8.67,89.06,GPT-4o,Baseline,4.78,4.66,4.9,4.71,4.65,4.92,4.77
3298,Spanish,C1,8.67,89.06,GPT-4o,FairnessAware,4.14,3.92,3.85,3.86,3.94,3.91,3.94
3298,Spanish,C1,8.67,89.06,Claude4,Baseline,4.0,4.09,4.05,4.15,4.11,4.41,4.14
3298,Spanish,C1,8.67,89.06,Claude4,FairnessAware,4.42,4.18,4.2,4.33,4.48,4.49,4.35
3298,Spanish,C1,8.67,89.06,Gemini2.5,Baseline,3.71,3.69,3.39,3.47,3.65,3.6,3.59
3298,Spanish,C1,8.67,89.06,Gemini2.5,FairnessAware,4.83,4.96,4.87,4.89,4.71,4.95,4.87
3299,Spanish,B2,8.05,95.8,GPT-4o,Baseline,4.94,5.03,4.79,4.8,5.07,5.05,4.95
3299,Spanish,B2,8.05,95.8,GPT-4o,FairnessAware,4.7,4.54,4.36,4.69,4.94,4.88,4.69
3299,Spanish,B2,8.05,95.8,Claude4,Baseline,3.93,3.93,3.9,3.96,4.1,3.89,3.95
3299,Spanish,B2,8.05,95.8,Claude4,FairnessAware,4.46,4.28,4.39,4.54,4.59,4.47,4.45
3299,Spanish,B2,8.05,95.8,Gemini2.5,Baseline,3.53,3.48,3.5,3.51,3.51,3.64,3.53
3299,Spanish,B2,8.05,95.8,Gemini2.5,FairnessAware,3.75,3.49,3.34,3.46,3.46,3.73,3.54
3300,Spanish,B2,11.67,105.31,GPT-4o,Baseline,3.92,3.61,3.77,3.84,3.83,4.0,3.83
3300,Spanish,B2,11.67,105.31,GPT-4o,FairnessAware,5.17,5.28,5.11,5.13,5.08,5.05,5.14
3300,Spanish,B2,11.67,105.31,Claude4,Baseline,4.56,4.15,4.18,4.28,4.47,4.67,4.39
3300,Spanish,B2,11.67,105.31,Claude4,FairnessAware,3.96,3.8,3.79,3.93,4.1,4.07,3.94
3300,Spanish,B2,11.67,105.31,Gemini2.5,Baseline,4.19,3.86,3.83,3.93,3.95,3.98,3.96
3300,Spanish,B2,11.67,105.31,Gemini2.5,FairnessAware,3.62,3.75,3.54,3.6,3.65,3.9,3.68
3301,Spanish,B2,8.18,93.94,GPT-4o,Baseline,4.73,4.48,4.48,4.49,4.86,4.89,4.66
